IV	ensGene	transcript	1075865	1077853	.	+	.	gene_id "YDR307W"; transcript_id "YDR307W_mRNA";  gene_name "YDR307W";
IV	ensGene	transcript	1078027	1078449	.	-	.	gene_id "YDR308C"; transcript_id "YDR308C_mRNA";  gene_name "YDR308C";
IV	ensGene	transcript	1079048	1080199	.	-	.	gene_id "YDR309C"; transcript_id "YDR309C_mRNA";  gene_name "YDR309C";
IV	ensGene	transcript	1081128	1084316	.	-	.	gene_id "YDR310C"; transcript_id "YDR310C_mRNA";  gene_name "YDR310C";
IV	ensGene	transcript	1085065	1086993	.	+	.	gene_id "YDR311W"; transcript_id "YDR311W_mRNA";  gene_name "YDR311W";
IV	ensGene	transcript	1087581	1088942	.	+	.	gene_id "YDR312W"; transcript_id "YDR312W_mRNA";  gene_name "YDR312W";
IV	ensGene	transcript	1089219	1090079	.	-	.	gene_id "YDR313C"; transcript_id "YDR313C_mRNA";  gene_name "YDR313C";
IV	ensGene	transcript	1090433	1092511	.	-	.	gene_id "YDR314C"; transcript_id "YDR314C_mRNA";  gene_name "YDR314C";
IV	ensGene	transcript	1092741	1093586	.	-	.	gene_id "YDR315C"; transcript_id "YDR315C_mRNA";  gene_name "YDR315C";
IV	ensGene	transcript	1093763	1095178	.	+	.	gene_id "YDR316W"; transcript_id "YDR316W_mRNA";  gene_name "YDR316W";
IV	ensGene	transcript	1095370	1095461	.	-	.	gene_id "tF(GAA)D"; transcript_id "tF(GAA)D_tRNA";  gene_name "tF(GAA)D";
IV	ensGene	transcript	1102184	1103428	.	+	.	gene_id "YDR317W"; transcript_id "YDR317W_mRNA";  gene_name "YDR317W";
IV	ensGene	transcript	1103758	1104947	.	+	.	gene_id "YDR318W"; transcript_id "YDR318W_mRNA";  gene_name "YDR318W";
IV	ensGene	transcript	1105003	1105827	.	-	.	gene_id "YDR319C"; transcript_id "YDR319C_mRNA";  gene_name "YDR319C";
IV	ensGene	transcript	1106095	1108101	.	-	.	gene_id "YDR320C"; transcript_id "YDR320C_mRNA";  gene_name "YDR320C";
IV	ensGene	transcript	1108280	1108498	.	-	.	gene_id "YDR320C-A"; transcript_id "YDR320C-A_mRNA";  gene_name "YDR320C-A";
IV	ensGene	transcript	1108484	1108621	.	+	.	gene_id "YDR320W-B"; transcript_id "YDR320W-B_mRNA";  gene_name "YDR320W-B";
IV	ensGene	transcript	1108702	1109847	.	+	.	gene_id "YDR321W"; transcript_id "YDR321W_mRNA";  gene_name "YDR321W";
IV	ensGene	transcript	1110589	1111692	.	+	.	gene_id "YDR322W"; transcript_id "YDR322W_mRNA";  gene_name "YDR322W";
IV	ensGene	transcript	1112003	1112293	.	-	.	gene_id "YDR322C-A"; transcript_id "YDR322C-A_mRNA";  gene_name "YDR322C-A";
IV	ensGene	transcript	1112480	1114027	.	-	.	gene_id "YDR323C"; transcript_id "YDR323C_mRNA";  gene_name "YDR323C";
IV	ensGene	transcript	1114433	1116763	.	-	.	gene_id "YDR324C"; transcript_id "YDR324C_mRNA";  gene_name "YDR324C";
IV	ensGene	transcript	1117126	1120233	.	+	.	gene_id "YDR325W"; transcript_id "YDR325W_mRNA";  gene_name "YDR325W";
IV	ensGene	transcript	1120609	1124925	.	-	.	gene_id "YDR326C"; transcript_id "YDR326C_mRNA";  gene_name "YDR326C";
IV	ensGene	transcript	1125302	1125628	.	+	.	gene_id "YDR327W"; transcript_id "YDR327W_mRNA";  gene_name "YDR327W";
IV	ensGene	transcript	1125434	1126018	.	-	.	gene_id "YDR328C"; transcript_id "YDR328C_mRNA";  gene_name "YDR328C";
IV	ensGene	transcript	1126270	1127595	.	-	.	gene_id "YDR329C"; transcript_id "YDR329C_mRNA";  gene_name "YDR329C";
IV	ensGene	transcript	1127872	1129374	.	+	.	gene_id "YDR330W"; transcript_id "YDR330W_mRNA";  gene_name "YDR330W";
IV	ensGene	transcript	1129588	1130823	.	+	.	gene_id "YDR331W"; transcript_id "YDR331W_mRNA";  gene_name "YDR331W";
IV	ensGene	transcript	1131001	1133070	.	+	.	gene_id "YDR332W"; transcript_id "YDR332W_mRNA";  gene_name "YDR332W";
IV	ensGene	transcript	1133260	1135431	.	-	.	gene_id "YDR333C"; transcript_id "YDR333C_mRNA";  gene_name "YDR333C";
IV	ensGene	transcript	1135932	1140476	.	+	.	gene_id "YDR334W"; transcript_id "YDR334W_mRNA";  gene_name "YDR334W";
IV	ensGene	transcript	1141168	1144842	.	+	.	gene_id "YDR335W"; transcript_id "YDR335W_mRNA";  gene_name "YDR335W";
IV	ensGene	transcript	1145092	1146036	.	+	.	gene_id "YDR336W"; transcript_id "YDR336W_mRNA";  gene_name "YDR336W";
IV	ensGene	transcript	1146319	1147179	.	+	.	gene_id "YDR337W"; transcript_id "YDR337W_mRNA";  gene_name "YDR337W";
IV	ensGene	transcript	1147379	1149466	.	-	.	gene_id "YDR338C"; transcript_id "YDR338C_mRNA";  gene_name "YDR338C";
IV	ensGene	transcript	1149951	1150520	.	-	.	gene_id "YDR339C"; transcript_id "YDR339C_mRNA";  gene_name "YDR339C";
IV	ensGene	transcript	1150842	1150941	.	-	.	gene_id "tX(XXX)D"; transcript_id "tX(XXX)D_tRNA";  gene_name "tX(XXX)D";
IV	ensGene	transcript	1150881	1151183	.	+	.	gene_id "YDR340W"; transcript_id "YDR340W_mRNA";  gene_name "YDR340W";
IV	ensGene	transcript	1151803	1153626	.	-	.	gene_id "YDR341C"; transcript_id "YDR341C_mRNA";  gene_name "YDR341C";
IV	ensGene	transcript	1154216	1155928	.	-	.	gene_id "YDR342C"; transcript_id "YDR342C_mRNA";  gene_name "YDR342C";
IV	ensGene	transcript	1159608	1161320	.	-	.	gene_id "YDR343C"; transcript_id "YDR343C_mRNA";  gene_name "YDR343C";
IV	ensGene	transcript	1162006	1162449	.	-	.	gene_id "YDR344C"; transcript_id "YDR344C_mRNA";  gene_name "YDR344C";
IV	ensGene	transcript	1162957	1164660	.	-	.	gene_id "YDR345C"; transcript_id "YDR345C_mRNA";  gene_name "YDR345C";
IV	ensGene	transcript	1167214	1168659	.	-	.	gene_id "YDR346C"; transcript_id "YDR346C_mRNA";  gene_name "YDR346C";
IV	ensGene	transcript	1169178	1170143	.	+	.	gene_id "YDR347W"; transcript_id "YDR347W_mRNA";  gene_name "YDR347W";
IV	ensGene	transcript	1170326	1171825	.	-	.	gene_id "YDR348C"; transcript_id "YDR348C_mRNA";  gene_name "YDR348C";
IV	ensGene	transcript	1172386	1174176	.	-	.	gene_id "YDR349C"; transcript_id "YDR349C_mRNA";  gene_name "YDR349C";
IV	ensGene	transcript	1175829	1175901	.	+	.	gene_id "tM(CAU)D"; transcript_id "tM(CAU)D_tRNA";  gene_name "tM(CAU)D";
IV	ensGene	transcript	1176120	1178174	.	-	.	gene_id "YDR350C"; transcript_id "YDR350C_mRNA";  gene_name "YDR350C";
IV	ensGene	transcript	1178666	1181260	.	+	.	gene_id "YDR351W"; transcript_id "YDR351W_mRNA";  gene_name "YDR351W";
IV	ensGene	transcript	1181801	1182754	.	+	.	gene_id "YDR352W"; transcript_id "YDR352W_mRNA";  gene_name "YDR352W";
IV	ensGene	transcript	1183299	1184258	.	+	.	gene_id "YDR353W"; transcript_id "YDR353W_mRNA";  gene_name "YDR353W";
IV	ensGene	transcript	1184747	1185889	.	+	.	gene_id "YDR354W"; transcript_id "YDR354W_mRNA";  gene_name "YDR354W";
IV	ensGene	transcript	1185139	1185282	.	-	.	gene_id "YDR354C-A"; transcript_id "YDR354C-A_mRNA";  gene_name "YDR354C-A";
IV	ensGene	transcript	1186067	1186369	.	-	.	gene_id "YDR355C"; transcript_id "YDR355C_mRNA";  gene_name "YDR355C";
IV	ensGene	transcript	1186107	1188941	.	+	.	gene_id "YDR356W"; transcript_id "YDR356W_mRNA";  gene_name "YDR356W";
IV	ensGene	transcript	1189199	1189567	.	-	.	gene_id "YDR357C"; transcript_id "YDR357C_mRNA";  gene_name "YDR357C";
IV	ensGene	transcript	1190059	1191732	.	+	.	gene_id "YDR358W"; transcript_id "YDR358W_mRNA";  gene_name "YDR358W";
IV	ensGene	transcript	1191936	1194884	.	-	.	gene_id "YDR359C"; transcript_id "YDR359C_mRNA";  gene_name "YDR359C";
IV	ensGene	transcript	1194598	1195032	.	+	.	gene_id "YDR360W"; transcript_id "YDR360W_mRNA";  gene_name "YDR360W";
IV	ensGene	transcript	1195412	1196263	.	-	.	gene_id "YDR361C"; transcript_id "YDR361C_mRNA";  gene_name "YDR361C";
IV	ensGene	transcript	1196679	1198697	.	-	.	gene_id "YDR362C"; transcript_id "YDR362C_mRNA";  gene_name "YDR362C";
IV	ensGene	transcript	1199183	1200553	.	+	.	gene_id "YDR363W"; transcript_id "YDR363W_mRNA";  gene_name "YDR363W";
IV	ensGene	transcript	1201750	1201822	.	+	.	gene_id "tK(CUU)D1"; transcript_id "tK(CUU)D1_tRNA";  gene_name "tK(CUU)D1";
IV	ensGene	transcript	1202128	1202397	.	+	.	gene_id "YDR363W-A"; transcript_id "YDR363W-A_mRNA";  gene_name "YDR363W-A";
IV	ensGene	transcript	1202843	1204210	.	-	.	gene_id "YDR364C"; transcript_id "YDR364C_mRNA";  gene_name "YDR364C";
IV	ensGene	transcript	1204497	1206383	.	-	.	gene_id "YDR365C"; transcript_id "YDR365C_mRNA";  gene_name "YDR365C";
IV	ensGene	transcript	1212438	1212836	.	-	.	gene_id "YDR366C"; transcript_id "YDR366C_mRNA";  gene_name "YDR366C";
IV	ensGene	transcript	1212848	1213614	.	+	.	gene_id "YDR367W"; transcript_id "YDR367W_mRNA";  gene_name "YDR367W";
IV	ensGene	transcript	1213904	1214842	.	+	.	gene_id "YDR368W"; transcript_id "YDR368W_mRNA";  gene_name "YDR368W";
IV	ensGene	transcript	1215016	1217580	.	-	.	gene_id "YDR369C"; transcript_id "YDR369C_mRNA";  gene_name "YDR369C";
IV	ensGene	transcript	1217782	1219110	.	-	.	gene_id "YDR370C"; transcript_id "YDR370C_mRNA";  gene_name "YDR370C";
IV	ensGene	transcript	1219413	1220948	.	+	.	gene_id "YDR371W"; transcript_id "YDR371W_mRNA";  gene_name "YDR371W";
IV	ensGene	transcript	1219509	1219613	.	-	.	gene_id "YDR371C-A"; transcript_id "YDR371C-A_mRNA";  gene_name "YDR371C-A";
IV	ensGene	transcript	1221112	1222149	.	-	.	gene_id "YDR372C"; transcript_id "YDR372C_mRNA";  gene_name "YDR372C";
IV	ensGene	transcript	1222759	1223331	.	+	.	gene_id "YDR373W"; transcript_id "YDR373W_mRNA";  gene_name "YDR373W";
IV	ensGene	transcript	1223474	1224394	.	-	.	gene_id "YDR374C"; transcript_id "YDR374C_mRNA";  gene_name "YDR374C";
IV	ensGene	transcript	1224757	1225026	.	+	.	gene_id "YDR374W-A"; transcript_id "YDR374W-A_mRNA";  gene_name "YDR374W-A";
IV	ensGene	transcript	1225166	1226536	.	-	.	gene_id "YDR375C"; transcript_id "YDR375C_mRNA";  gene_name "YDR375C";
IV	ensGene	transcript	1226822	1228303	.	+	.	gene_id "YDR376W"; transcript_id "YDR376W_mRNA";  gene_name "YDR376W";
IV	ensGene	transcript	1228611	1228916	.	+	.	gene_id "YDR377W"; transcript_id "YDR377W_mRNA";  gene_name "YDR377W";
IV	ensGene	transcript	1229349	1229609	.	-	.	gene_id "YDR378C"; transcript_id "YDR378C_mRNA";  gene_name "YDR378C";
IV	ensGene	transcript	1230167	1233196	.	+	.	gene_id "YDR379W"; transcript_id "YDR379W_mRNA";  gene_name "YDR379W";
IV	ensGene	transcript	1233278	1233517	.	-	.	gene_id "YDR379C-A"; transcript_id "YDR379C-A_mRNA";  gene_name "YDR379C-A";
IV	ensGene	transcript	1234218	1236125	.	+	.	gene_id "YDR380W"; transcript_id "YDR380W_mRNA";  gene_name "YDR380W";
IV	ensGene	transcript	1236558	1238004	.	+	.	gene_id "YDR381W"; transcript_id "YDR381W_mRNA";  gene_name "YDR381W";
IV	ensGene	transcript	1238312	1238850	.	-	.	gene_id "YDR381C-A"; transcript_id "YDR381C-A_mRNA";  gene_name "YDR381C-A";
IV	ensGene	transcript	1239492	1239824	.	+	.	gene_id "YDR382W"; transcript_id "YDR382W_mRNA";  gene_name "YDR382W";
IV	ensGene	transcript	1239960	1240676	.	-	.	gene_id "YDR383C"; transcript_id "YDR383C_mRNA";  gene_name "YDR383C";
IV	ensGene	transcript	1241204	1242031	.	-	.	gene_id "YDR384C"; transcript_id "YDR384C_mRNA";  gene_name "YDR384C";
IV	ensGene	transcript	1243230	1245758	.	+	.	gene_id "YDR385W"; transcript_id "YDR385W_mRNA";  gene_name "YDR385W";
IV	ensGene	transcript	1246084	1247982	.	+	.	gene_id "YDR386W"; transcript_id "YDR386W_mRNA";  gene_name "YDR386W";
IV	ensGene	transcript	1248154	1249821	.	-	.	gene_id "YDR387C"; transcript_id "YDR387C_mRNA";  gene_name "YDR387C";
IV	ensGene	transcript	1250186	1251634	.	+	.	gene_id "YDR388W"; transcript_id "YDR388W_mRNA";  gene_name "YDR388W";
IV	ensGene	transcript	1252537	1254501	.	+	.	gene_id "YDR389W"; transcript_id "YDR389W_mRNA";  gene_name "YDR389W";
IV	ensGene	transcript	1254937	1256847	.	-	.	gene_id "YDR390C"; transcript_id "YDR390C_mRNA";  gene_name "YDR390C";
IV	ensGene	transcript	1257008	1257079	.	-	.	gene_id "tG(CCC)D"; transcript_id "tG(CCC)D_tRNA";  gene_name "tG(CCC)D";
IV	ensGene	transcript	1257358	1258056	.	-	.	gene_id "YDR391C"; transcript_id "YDR391C_mRNA";  gene_name "YDR391C";
IV	ensGene	transcript	1258696	1259709	.	+	.	gene_id "YDR392W"; transcript_id "YDR392W_mRNA";  gene_name "YDR392W";
IV	ensGene	transcript	1259901	1261271	.	+	.	gene_id "YDR393W"; transcript_id "YDR393W_mRNA";  gene_name "YDR393W";
IV	ensGene	transcript	1261681	1262967	.	+	.	gene_id "YDR394W"; transcript_id "YDR394W_mRNA";  gene_name "YDR394W";
IV	ensGene	transcript	1263324	1266158	.	+	.	gene_id "YDR395W"; transcript_id "YDR395W_mRNA";  gene_name "YDR395W";
IV	ensGene	transcript	1266295	1266795	.	+	.	gene_id "YDR396W"; transcript_id "YDR396W_mRNA";  gene_name "YDR396W";
IV	ensGene	transcript	1266366	1266898	.	-	.	gene_id "YDR397C"; transcript_id "YDR397C_mRNA";  gene_name "YDR397C";
IV	ensGene	transcript	1267471	1269402	.	+	.	gene_id "YDR398W"; transcript_id "YDR398W_mRNA";  gene_name "YDR398W";
IV	ensGene	transcript	1270068	1270733	.	+	.	gene_id "YDR399W"; transcript_id "YDR399W_mRNA";  gene_name "YDR399W";
IV	ensGene	transcript	1271063	1272085	.	+	.	gene_id "YDR400W"; transcript_id "YDR400W_mRNA";  gene_name "YDR400W";
IV	ensGene	transcript	1272223	1272786	.	+	.	gene_id "YDR401W"; transcript_id "YDR401W_mRNA";  gene_name "YDR401W";
IV	ensGene	transcript	1272234	1273703	.	-	.	gene_id "YDR402C"; transcript_id "YDR402C_mRNA";  gene_name "YDR402C";
IV	ensGene	transcript	1274602	1276212	.	+	.	gene_id "YDR403W"; transcript_id "YDR403W_mRNA";  gene_name "YDR403W";
IV	ensGene	transcript	1276654	1277169	.	-	.	gene_id "YDR404C"; transcript_id "YDR404C_mRNA";  gene_name "YDR404C";
IV	ensGene	transcript	1277646	1278437	.	+	.	gene_id "YDR405W"; transcript_id "YDR405W_mRNA";  gene_name "YDR405W";
IV	ensGene	transcript	1279210	1283799	.	+	.	gene_id "YDR406W"; transcript_id "YDR406W_mRNA";  gene_name "YDR406W";
IV	ensGene	transcript	1283799	1284044	.	+	.	gene_id "YDR406W-A"; transcript_id "YDR406W-A_mRNA";  gene_name "YDR406W-A";
IV	ensGene	transcript	1284069	1287938	.	-	.	gene_id "YDR407C"; transcript_id "YDR407C_mRNA";  gene_name "YDR407C";
IV	ensGene	transcript	1288215	1288859	.	-	.	gene_id "YDR408C"; transcript_id "YDR408C_mRNA";  gene_name "YDR408C";
IV	ensGene	transcript	1289406	1292120	.	+	.	gene_id "YDR409W"; transcript_id "YDR409W_mRNA";  gene_name "YDR409W";
IV	ensGene	transcript	1292372	1293091	.	-	.	gene_id "YDR410C"; transcript_id "YDR410C_mRNA";  gene_name "YDR410C";
IV	ensGene	transcript	1293369	1294394	.	-	.	gene_id "YDR411C"; transcript_id "YDR411C_mRNA";  gene_name "YDR411C";
IV	ensGene	transcript	1294693	1295400	.	+	.	gene_id "YDR412W"; transcript_id "YDR412W_mRNA";  gene_name "YDR412W";
IV	ensGene	transcript	1294836	1295411	.	-	.	gene_id "YDR413C"; transcript_id "YDR413C_mRNA";  gene_name "YDR413C";
IV	ensGene	transcript	1295598	1296686	.	-	.	gene_id "YDR414C"; transcript_id "YDR414C_mRNA";  gene_name "YDR414C";
IV	ensGene	transcript	1297037	1298161	.	-	.	gene_id "YDR415C"; transcript_id "YDR415C_mRNA";  gene_name "YDR415C";
IV	ensGene	transcript	1298432	1301011	.	+	.	gene_id "YDR416W"; transcript_id "YDR416W_mRNA";  gene_name "YDR416W";
IV	ensGene	transcript	1301555	1301926	.	-	.	gene_id "YDR417C"; transcript_id "YDR417C_mRNA";  gene_name "YDR417C";
IV	ensGene	transcript	1301616	1302113	.	+	.	gene_id "YDR418W"; transcript_id "YDR418W_mRNA";  gene_name "YDR418W";
IV	ensGene	transcript	1303174	1305072	.	+	.	gene_id "YDR419W"; transcript_id "YDR419W_mRNA";  gene_name "YDR419W";
IV	ensGene	transcript	1305630	1305712	.	+	.	gene_id "tS(AGA)D3"; transcript_id "tS(AGA)D3_tRNA";  gene_name "tS(AGA)D3";
IV	ensGene	transcript	1306267	1311675	.	+	.	gene_id "YDR420W"; transcript_id "YDR420W_mRNA";  gene_name "YDR420W";
IV	ensGene	transcript	1312040	1314892	.	+	.	gene_id "YDR421W"; transcript_id "YDR421W_mRNA";  gene_name "YDR421W";
IV	ensGene	transcript	1315326	1317773	.	-	.	gene_id "YDR422C"; transcript_id "YDR422C_mRNA";  gene_name "YDR422C";
IV	ensGene	transcript	1318046	1319275	.	-	.	gene_id "YDR423C"; transcript_id "YDR423C_mRNA";  gene_name "YDR423C";
IV	ensGene	transcript	1319387	1319841	.	-	.	gene_id "YDR424C"; transcript_id "YDR424C_mRNA";  gene_name "YDR424C";
IV	ensGene	transcript	1320064	1321941	.	+	.	gene_id "YDR425W"; transcript_id "YDR425W_mRNA";  gene_name "YDR425W";
IV	ensGene	transcript	1321629	1322006	.	-	.	gene_id "YDR426C"; transcript_id "YDR426C_mRNA";  gene_name "YDR426C";
IV	ensGene	transcript	1322205	1323386	.	+	.	gene_id "YDR427W"; transcript_id "YDR427W_mRNA";  gene_name "YDR427W";
IV	ensGene	transcript	1323454	1324239	.	-	.	gene_id "YDR428C"; transcript_id "YDR428C_mRNA";  gene_name "YDR428C";
IV	ensGene	transcript	1324477	1325301	.	-	.	gene_id "YDR429C"; transcript_id "YDR429C_mRNA";  gene_name "YDR429C";
IV	ensGene	transcript	1325501	1328470	.	-	.	gene_id "YDR430C"; transcript_id "YDR430C_mRNA";  gene_name "YDR430C";
IV	ensGene	transcript	1328390	1328701	.	+	.	gene_id "YDR431W"; transcript_id "YDR431W_mRNA";  gene_name "YDR431W";
IV	ensGene	transcript	1328783	1330027	.	+	.	gene_id "YDR432W"; transcript_id "YDR432W_mRNA";  gene_name "YDR432W";
IV	ensGene	transcript	1329600	1330040	.	+	.	gene_id "YDR433W"; transcript_id "YDR433W_mRNA";  gene_name "YDR433W";
IV	ensGene	transcript	1331237	1332841	.	+	.	gene_id "YDR434W"; transcript_id "YDR434W_mRNA";  gene_name "YDR434W";
IV	ensGene	transcript	1332983	1333969	.	-	.	gene_id "YDR435C"; transcript_id "YDR435C_mRNA";  gene_name "YDR435C";
IV	ensGene	transcript	1334821	1336953	.	+	.	gene_id "YDR436W"; transcript_id "YDR436W_mRNA";  gene_name "YDR436W";
IV	ensGene	transcript	1337352	1337774	.	+	.	gene_id "YDR437W"; transcript_id "YDR437W_mRNA";  gene_name "YDR437W";
IV	ensGene	transcript	1338274	1339386	.	+	.	gene_id "YDR438W"; transcript_id "YDR438W_mRNA";  gene_name "YDR438W";
IV	ensGene	transcript	1339676	1340719	.	+	.	gene_id "YDR439W"; transcript_id "YDR439W_mRNA";  gene_name "YDR439W";
IV	ensGene	transcript	1342493	1344241	.	+	.	gene_id "YDR440W"; transcript_id "YDR440W_mRNA";  gene_name "YDR440W";
IV	ensGene	transcript	1344517	1345062	.	-	.	gene_id "YDR441C"; transcript_id "YDR441C_mRNA";  gene_name "YDR441C";
IV	ensGene	transcript	1345647	1346039	.	+	.	gene_id "YDR442W"; transcript_id "YDR442W_mRNA";  gene_name "YDR442W";
IV	ensGene	transcript	1345676	1349938	.	-	.	gene_id "YDR443C"; transcript_id "YDR443C_mRNA";  gene_name "YDR443C";
IV	ensGene	transcript	1350290	1352353	.	+	.	gene_id "YDR444W"; transcript_id "YDR444W_mRNA";  gene_name "YDR444W";
IV	ensGene	transcript	1352182	1352589	.	-	.	gene_id "YDR445C"; transcript_id "YDR445C_mRNA";  gene_name "YDR445C";
IV	ensGene	transcript	1352466	1352538	.	-	.	gene_id "tK(CUU)D2"; transcript_id "tK(CUU)D2_tRNA";  gene_name "tK(CUU)D2";
IV	ensGene	transcript	1353725	1354633	.	+	.	gene_id "YDR446W"; transcript_id "YDR446W_mRNA";  gene_name "YDR446W";
IV	ensGene	transcript	1354829	1355553	.	-	.	gene_id "YDR447C"; transcript_id "YDR447C_mRNA";  gene_name "YDR447C";
IV	ensGene	transcript	1356065	1357369	.	+	.	gene_id "YDR448W"; transcript_id "YDR448W_mRNA";  gene_name "YDR448W";
IV	ensGene	transcript	1357580	1358902	.	-	.	gene_id "YDR449C"; transcript_id "YDR449C_mRNA";  gene_name "YDR449C";
IV	ensGene	transcript	1359923	1360798	.	+	.	gene_id "YDR450W"; transcript_id "YDR450W_mRNA";  gene_name "YDR450W";
IV	ensGene	transcript	1361120	1362181	.	-	.	gene_id "YDR451C"; transcript_id "YDR451C_mRNA";  gene_name "YDR451C";
IV	ensGene	transcript	1362878	1364902	.	+	.	gene_id "YDR452W"; transcript_id "YDR452W_mRNA";  gene_name "YDR452W";
IV	ensGene	transcript	1365072	1365662	.	-	.	gene_id "YDR453C"; transcript_id "YDR453C_mRNA";  gene_name "YDR453C";
IV	ensGene	transcript	1366264	1366827	.	-	.	gene_id "YDR454C"; transcript_id "YDR454C_mRNA";  gene_name "YDR454C";
IV	ensGene	transcript	1367373	1367681	.	-	.	gene_id "YDR455C"; transcript_id "YDR455C_mRNA";  gene_name "YDR455C";
IV	ensGene	transcript	1367485	1369386	.	+	.	gene_id "YDR456W"; transcript_id "YDR456W_mRNA";  gene_name "YDR456W";
IV	ensGene	transcript	1369790	1379596	.	+	.	gene_id "YDR457W"; transcript_id "YDR457W_mRNA";  gene_name "YDR457W";
IV	ensGene	transcript	1380055	1382046	.	-	.	gene_id "YDR458C"; transcript_id "YDR458C_mRNA";  gene_name "YDR458C";
IV	ensGene	transcript	1382319	1383443	.	-	.	gene_id "YDR459C"; transcript_id "YDR459C_mRNA";  gene_name "YDR459C";
IV	ensGene	transcript	1383811	1384776	.	+	.	gene_id "YDR460W"; transcript_id "YDR460W_mRNA";  gene_name "YDR460W";
IV	ensGene	transcript	1385176	1385286	.	+	.	gene_id "YDR461W"; transcript_id "YDR461W_mRNA";  gene_name "YDR461W";
IV	ensGene	transcript	1385524	1385766	.	-	.	gene_id "YDR461C-A"; transcript_id "YDR461C-A_mRNA";  gene_name "YDR461C-A";
IV	ensGene	transcript	1386073	1386516	.	+	.	gene_id "YDR462W"; transcript_id "YDR462W_mRNA";  gene_name "YDR462W";
IV	ensGene	transcript	1386816	1388375	.	+	.	gene_id "YDR463W"; transcript_id "YDR463W_mRNA";  gene_name "YDR463W";
IV	ensGene	transcript	1388872	1393179	.	+	.	gene_id "YDR464W"; transcript_id "YDR464W_mRNA";  gene_name "YDR464W";
IV	ensGene	transcript	1392492	1392680	.	-	.	gene_id "YDR464C-A"; transcript_id "YDR464C-A_mRNA";  gene_name "YDR464C-A";
IV	ensGene	transcript	1393336	1394574	.	-	.	gene_id "YDR465C"; transcript_id "YDR465C_mRNA";  gene_name "YDR465C";
IV	ensGene	transcript	1395121	1397817	.	+	.	gene_id "YDR466W"; transcript_id "YDR466W_mRNA";  gene_name "YDR466W";
IV	ensGene	transcript	1397583	1397909	.	-	.	gene_id "YDR467C"; transcript_id "YDR467C_mRNA";  gene_name "YDR467C";
IV	ensGene	transcript	1398026	1398700	.	-	.	gene_id "YDR468C"; transcript_id "YDR468C_mRNA";  gene_name "YDR468C";
IV	ensGene	transcript	1399015	1399542	.	+	.	gene_id "YDR469W"; transcript_id "YDR469W_mRNA";  gene_name "YDR469W";
IV	ensGene	transcript	1399706	1401214	.	-	.	gene_id "YDR470C"; transcript_id "YDR470C_mRNA";  gene_name "YDR470C";
IV	ensGene	transcript	1401770	1402564	.	+	.	gene_id "YDR471W"; transcript_id "YDR471W_mRNA";  gene_name "YDR471W";
IV	ensGene	transcript	1402919	1403042	.	+	.	gene_id "snR13"; transcript_id "snR13_snoRNA";  gene_name "snR13";
IV	ensGene	transcript	1403322	1404173	.	+	.	gene_id "YDR472W"; transcript_id "YDR472W_mRNA";  gene_name "YDR472W";
IV	ensGene	transcript	1404445	1405854	.	-	.	gene_id "YDR473C"; transcript_id "YDR473C_mRNA";  gene_name "YDR473C";
IV	ensGene	transcript	1407464	1410094	.	-	.	gene_id "YDR475C"; transcript_id "YDR475C_mRNA";  gene_name "YDR475C";
IV	ensGene	transcript	1410453	1411127	.	-	.	gene_id "YDR476C"; transcript_id "YDR476C_mRNA";  gene_name "YDR476C";
IV	ensGene	transcript	1412373	1414274	.	+	.	gene_id "YDR477W"; transcript_id "YDR477W_mRNA";  gene_name "YDR477W";
IV	ensGene	transcript	1414575	1415171	.	+	.	gene_id "YDR478W"; transcript_id "YDR478W_mRNA";  gene_name "YDR478W";
IV	ensGene	transcript	1415210	1416874	.	-	.	gene_id "YDR479C"; transcript_id "YDR479C_mRNA";  gene_name "YDR479C";
IV	ensGene	transcript	1417399	1418370	.	+	.	gene_id "YDR480W"; transcript_id "YDR480W_mRNA";  gene_name "YDR480W";
IV	ensGene	transcript	1418550	1420250	.	-	.	gene_id "YDR481C"; transcript_id "YDR481C_mRNA";  gene_name "YDR481C";
IV	ensGene	transcript	1420431	1420838	.	-	.	gene_id "YDR482C"; transcript_id "YDR482C_mRNA";  gene_name "YDR482C";
IV	ensGene	transcript	1421157	1422485	.	+	.	gene_id "YDR483W"; transcript_id "YDR483W_mRNA";  gene_name "YDR483W";
IV	ensGene	transcript	1422763	1424688	.	+	.	gene_id "YDR484W"; transcript_id "YDR484W_mRNA";  gene_name "YDR484W";
IV	ensGene	transcript	1424820	1427207	.	-	.	gene_id "YDR485C"; transcript_id "YDR485C_mRNA";  gene_name "YDR485C";
IV	ensGene	transcript	1427431	1428120	.	-	.	gene_id "YDR486C"; transcript_id "YDR486C_mRNA";  gene_name "YDR486C";
IV	ensGene	transcript	1428354	1428980	.	-	.	gene_id "YDR487C"; transcript_id "YDR487C_mRNA";  gene_name "YDR487C";
IV	ensGene	transcript	1429188	1430789	.	-	.	gene_id "YDR488C"; transcript_id "YDR488C_mRNA";  gene_name "YDR488C";
IV	ensGene	transcript	1431012	1431896	.	+	.	gene_id "YDR489W"; transcript_id "YDR489W_mRNA";  gene_name "YDR489W";
IV	ensGene	transcript	1431968	1434268	.	-	.	gene_id "YDR490C"; transcript_id "YDR490C_mRNA";  gene_name "YDR490C";
