#'chr'	'start'	'end'	'1point5min_Rep1_rpkm'	'1point5min_Rep2_rpkm'	'2point5min_Rep1_rpkm'	'2point5min_Rep2_rpkm'	'5min_Rep1_rpkm'	'5min_Rep2_rpkm'	'Background_Rep1_rpkm'	'Total_Rep2_rpkm'	'WH3_4tU_Rep1'	'WH3_4tU_Rep2'	'WT_Rep1_Total'	'WT_Rep2_Total'
VII	346809	346893	1141.7152455647786	880.2047235398065	1629.9481012253534	478.96296555655346	791.1107635498047	198.4967140924363	0.0	36.20732034955706	73.83371798197429	35.29039076396397	0.22269788952100844	0.2049674732344491
VII	364965	365432	7809.392978578359	11763.831776130886	9266.846370895788	10889.97003145075	5409.621808919968	3837.398896156763	1256.9120943568107	4133.506260873929	958.6360464484073	509.1985502385991	5.029089872535852	4.225479109639529
VII	365527	365985	11041.420887776338	11924.615257118814	8574.616218044943	6630.788224959061	2689.8446116884725	2092.9327778156844	373.71718435980296	783.361340385337	694.4701940544828	278.04478794414405	2.4693506341834257	2.231995354052714
VII	423130	423161	13217.912928427419	9380.763860887097	11858.964497227822	17076.641885080644	12548.538715977822	11029.8193359375	125.697998046875	2112.640660439768	124.33044876590851	48.216095985904815	0.0	0.0
VII	435680	435749	16.470685101937555	152.95409570224044	123.74072254567906	21.645866946897645	48.86177792756454	30.030040464539457	0.0	0.0	1.334390692088915	0.0	0.03869814036980919	0.0
VII	436313	436374	1093.8085977523053	1289.2003694127818	1067.0742347592213	694.7523793705175	301.8023711657915	264.84726152263704	0.0	28.807572911997312	59.4633602079798	25.185378309156075	0.15212934916136694	0.07286839748992295
VII	439094	439323	23095.977730963426	24049.58134893559	16560.470950463972	18383.616252729258	11338.873788891922	6547.3876896265465	589.6820949571102	3975.5430028657206	1041.6977986831332	365.10530616726936	1.1085211720529082	1.9038557777238205
VII	440752	440770	19674.505533854168	21399.149305555555	18732.1884765625	34943.188802083336	22311.29470486111	20060.610894097223	955.305396185981	4055.219970703125	170.23300170898438	41.608299255371094	0.04698679968714714	0.0279558002948761
VII	497366	497458	238.69218187746793	270.0735113724418	311.6802414603855	150.16844343102497	158.63975939543352	131.26425087970236	0.0	13.59086915721064	55.479491358217984	33.48929629118546	0.2795266405395839	0.24072014216495596
VII	497938	497999	2208.0490082287397	4992.685899077869	1708.2228063364498	2460.711013543801	1855.9050793256915	1835.8868508260757	25.13960075378418	580.583550124872	108.04999429671491	45.70095068509461	0.07895322785270019	0.1938572626133434
VII	543639	543721	318.76817880025726	299.33181604524935	509.0471898520865	120.66927821461748	218.01963508419874	353.3737681319074	0.0	0.0	100.67641355933213	18.57688754942359	0.3450771221300451	0.3150993872706483
VII	555831	556307	1517.750547777705	5969.349964985994	2776.498309821976	3092.9621044511555	1135.0384639451484	2885.133435845041	265.5976976550564	1631.8051198750984	544.7314330028887	320.62905678628874	1.6990204779039912	1.8321042501625895
VII	700989	701011	5592.403564453125	4912.333584872159	7511.534534801136	14702.2998046875	9156.586869673296	6925.547940340909	3207.58554909446	4393.16015625	180.9462238658558	38.11673147028143	0.0	0.048287291418422355
VII	727039	727357	4172.812846249754	7215.658166273585	3385.1413927378144	3568.172491032822	1871.8564760220127	1542.8808816393966	9.170420400751462	1585.808391067217	510.21673008181017	269.9605741680793	2.2394543233907447	1.8762651839346256
VII	857422	857453	14965.796811995968	11209.419543850807	18089.0548765121	34984.358366935485	20171.525768649193	16667.4415952621	2061.8528737714214	4830.290212323589	365.810062531502	112.1256098593435	0.0	0.054108000570727934
VII	859261	859473	7349.7173093399915	17540.214905169025	12258.154731414601	11385.218558372642	7706.185581423201	4747.733819157823	143.36694634635492	1010.1595862046728	137.49423239366064	88.15912664161539	0.5880484052424161	0.7279181345453802
VII	878746	878779	2896.186053651752	120.61499786376953	2396.271824692235	186.6959991455078	1845.6982310901988	129.5050048828125	0.0	0.0	35.58087181322502	12.899580608714711	0.034884139161669846	0.0
VII	920665	921119	1730.2057116000137	3048.414749033476	1568.2018817111784	1622.6523846193556	610.7792205138353	969.3298443809656	247.67221735112895	1029.4672367583287	530.2441578331498	227.76492544837984	1.4602377110115756	1.4297712279836512
VII	946328	946420	0.0	100.29403014805006	0.0	0.0	47.25443624413532	0.0	0.0	0.0	24.035336121268895	2.9614617928214697	0.0	0.05085979871775793
VII	1084883	1085030	815.3584690223746	1664.9139650651925	604.4909684576955	826.1598099689095	825.5698914819834	465.2649412955286	4.104424612862723	518.6952576929209	105.48421888286565	42.832353397291534	0.205941768325105	0.16702753153382516
VIII	1898	2670	254.17433103255038	1159.5435594944138	338.7416581860478	493.398979574411	230.23358020881298	234.9340752978811	23.07528855426661	191.723202483024	24.295527633607698	10.995919168304285	0.11975074522776308	0.08141066216974678
VIII	104406	104803	6583.9943792309505	13102.43724253516	5260.126556473355	6709.542241124844	2243.4309069731976	2114.8634910551464	199.0481222583796	1409.2300911622324	457.84278381501395	159.56313456576177	1.8685123536088304	1.6939227983393057
VIII	107832	107894	404.4489170197518	796.6448492234753	694.4802516814201	745.2771552301223	720.5142315280053	231.33280378772366	9.934197072059877	43.60459543043567	46.81748104095459	16.67430873070994	0.16180122379333742	0.16953826070793213
VIII	126552	127112	5805.208394949776	10001.127418154763	4671.562016369047	7177.627823660715	3632.369740513393	2253.538732328869	101.27161040863433	4252.053055245536	697.6622013636998	379.13623199462893	0.5576956238065447	0.7931006448609489
VIII	129529	129647	483.1116811461368	339.869394420904	638.7092457571946	117.87134552001953	250.00225868871655	232.11487523310603	0.0	50.40386290469412	75.9541175971597	31.295229055113712	0.14007062427068162	0.040068014067108346
VIII	138241	138408	2251.575881318418	6767.672873003992	3549.707730047717	2563.7249391841315	2296.7248922565027	777.701503243513	61.72001943759575	501.6952456171641	35.745285331132166	9.467761525136982	0.24428475688317577	0.3291816561521884
VIII	148117	148666	3431.0857885253017	6245.953805688373	4301.965548155737	3404.4273835951735	4542.297933387409	3515.274255749089	1118.2584965910062	9146.948890560963	803.1859255375541	360.7837930203353	1.4813556202122422	0.8565806838766907
VIII	187515	187676	8428.952243970789	14910.039082718686	7590.6042606835545	7134.004287170031	6099.750055348651	4016.6517725721396	85.41209955393157	1440.3143433754487	283.8616545304008	121.17510521930197	0.5516706342282502	0.44038512469818875
VIII	189750	189850	1516.6484606933593	3522.0570735677084	1931.6069791666669	1995.775078125	2363.128488769531	1287.450595703125	124.06390953063965	486.96459899902345	54.71997741699219	20.034010620117186	0.2551382124423981	0.3082126955688
VIII	237884	237902	12061.333333333334	12389.900010850695	11729.300021701389	27527.227430555555	17167.80078125	15108.900173611111	673.183349609375	2534.510009765625	87.29879760742188	25.605100631713867	0.02349339984357357	0.12269477835959858
VIII	251156	251248	996.6108809761379	1867.5710820737092	1244.3920082423997	1266.2829715894616	973.0564130700153	421.9454654196034	0.13662826496621835	313.6920802904212	85.03182295094366	34.718909470931344	0.4311166638913362	0.3601968236591505
VIII	255638	255750	13415.477046421596	19565.76541573661	10916.353759765625	9168.089229038784	8347.460122244698	2662.8648856026784	21.884920299053192	663.4993869236538	163.82775388445174	70.17205837794712	0.19266680095876967	0.096285237797669
VIII	262355	262440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.10603974286248	0.028885632402756635	0.0	0.03749443025273435	0.04280731914674535
VIII	298361	298484	483.74069747304526	709.8104248046875	655.35787839812	91.07103524556975	425.21978958253936	248.5461877342162	0.0	0.0	37.92265468690454	33.97995578176607	0.18013991476074467	0.16949623483952467
VIII	315772	315858	3082.8983466569766	3581.294765738554	2502.6473346089206	1775.7783188930778	1256.0453406045604	463.05413818359375	11.985158498897109	23.969807425210643	37.776060636653455	6.9967498779296875	0.08320012550021327	0.10914139293654021
VIII	354865	354955	3382.9547743055555	7341.45386827257	3456.726877170139	2756.871793619792	1735.5146620008682	537.4438090006511	32.821145078870984	171.9715448167589	86.88655293782553	55.55332404242621	0.27769512070549857	0.5101836648252275
VIII	358514	358532	6550.020562065973	6633.85009765625	6064.402723524306	16118.08349609375	9150.762586805555	7622.78173828125	364.5249938964844	980.0120239257812	48.01430130004883	28.80579948425293	0.0	0.0
VIII	382307	382747	2620.497346080433	3584.492495265152	2318.3348895448626	2792.213194247159	776.6197315562855	1422.4219463926374	221.7314526266303	580.0175603693182	908.1250905817205	375.6801779313521	2.380728016387333	1.695529256625609
VIII	388929	388959	16334.73671875	14711.059993489584	19542.779915364583	27145.5267578125	18321.236848958335	14000.523307291667	502.7919921875	3825.424698893229	149.1356679280599	86.73720461527506	0.1409599930047989	0.13605153163274128
VIII	498720	498786	462.1454667756052	1430.0241879549894	765.0633402737705	475.22505407622367	359.5958584294175	395.8719445430871	23.044634024302166	231.43452309117174	137.8553915312796	47.43983228278883	0.4306900284507058	0.2938007698817687
VIII	505248	505516	3894.050016944088	5156.606255830224	3413.9682252798507	4062.6940823227615	1646.7134408523787	1682.4065822012983	38.225351522217935	1946.9830850629664	863.040209414354	368.2329994315532	0.515237765525704	1.42902337793094
VIII	558616	558714	233.43059648786272	541.0769204898756	293.93140294600505	200.03113688254842	92.34401831334951	28.081378547512756	0.0	22.41408095067861	67.78462297089246	60.6927202185806	0.0	0.00028526326831506224
X	4582	4969	35.33437913209585	1.1184301384557023	0.0	0.0	0.0	0.0	0.0	0.0	0.1214245702561174	0.0	0.0	0.0
X	50269	50411	530.5096577389139	767.6843788970805	858.7568542767019	422.03737914394327	452.15581673635563	385.15070009903167	37.88648113062684	446.66364513988225	68.1599179120131	32.0373977338764	0.4318204727810873	0.3433259675200556
X	73797	74204	25534.10599662162	30229.486166564293	21498.475455569205	24618.401735257983	14731.776662315724	7898.8253672706805	699.9868498890162	4169.115059217598	746.631962956609	363.9533181530252	2.010265414486353	1.591437476858753
X	75939	76324	2237.193068942776	11568.786000067641	5383.7338059726735	2794.282711038961	2299.8366857751626	7029.841665821158	495.7374305914256	2621.024901075487	1121.627989612926	533.9018461153105	4.317125175525616	4.262073789324079
X	91095	91411	1533.849019883554	2773.4381601840637	1139.0592313999869	3878.9121087569224	1270.3614100202728	1510.9698612518953	15.43380529367471	3014.6677949156942	535.032077064997	272.54703570015823	2.672289261335059	2.071421840522863
X	156790	157249	1250.8958923738767	4023.712903390523	2334.0719457777327	3293.5245932053376	722.363623525582	2469.265883147241	159.28418121065897	876.9314242759821	615.9992750246801	301.7433183125681	1.3062487521202735	1.0952037840367403
X	354283	354296	7394.1554612379805	6657.039963942308	5910.997708834135	12113.661733774039	6029.732384314904	5526.359224759615	873.118154672476	2760.6722693810098	206.83084106445312	135.4116938664363	0.06325145982778989	0.10322127720484367
X	365785	365902	745.744876176883	1427.507595486111	1035.8602430555557	181.90869610126202	578.2142177483975	420.9475292412304	37.60198004632934	145.86113693367722	171.3914993155716	74.09942789974376	0.19588514653026548	0.3234479885834914
X	387349	387435	1700.4540731740553	1038.5537265511446	1558.9511016135991	1120.173630825309	1239.5377697611964	515.759563357331	8.62346770042597	0.0	108.93305862781614	23.360480375068132	0.12965759842894797	0.22255960349426712
X	396494	396570	1289.3899953741777	2432.9392475328946	1352.9549512361225	971.5540458277652	709.1978872198807	432.3917459186755	18.523916344893607	221.88105256933915	87.06189004998458	42.722996159603724	0.12206524453665081	0.1778733726394804
X	415967	416000	3414.9845969460225	2991.625725023674	5548.33251953125	10570.945371685606	5555.923828125	4734.764559659091	764.4730113636364	1182.7703191583807	132.93252644394383	88.35692475058816	0.0	0.020331491123546253
X	435228	435343	1152.7359252929687	3891.8666666666672	1845.1559669384058	982.1811682659646	1134.8792950174084	1630.5138870018118	35.85128548663595	237.14238991115405	209.34864608101222	69.01551155422045	0.7074832900710728	0.6645124103711999
X	469184	469263	209.75412537779988	592.3893287755266	237.07297564156448	1117.8110598793512	370.61375716969934	167.61831085591376	0.0	136.0295734164081	183.39479567129402	81.05543006220951	0.20337404320134392	0.2282687699115729
X	542992	543005	6720.1647385817305	6193.1345778245195	6812.59375	14655.599609375	7985.0400390625	6811.445462740385	1204.7661696213943	2058.8006779597354	208.5096881573017	166.92561575082632	0.03433650746368445	0.0
X	580348	581052	504.4011723778465	1999.1769675052526	1094.9137674967449	2015.6255301735619	1103.907888065685	1210.3061472863862	25.45430699261752	876.3747586987236	170.1500349369916	74.00612222064625	1.8601578826254064	1.585281942082061
X	608307	608581	11124.313882869526	14589.176565351278	7814.59956660584	7896.673354812956	3764.066641480383	2703.009067062044	76.33630553475261	1362.2858369924727	770.541065522354	387.5749736702355	1.869818523417424	1.8614821103367492
X	617957	617975	2676.219984266493	2583.1783040364585	3570.297756618924	6347.64990234375	4798.423177083333	3464.25	387.5688832600911	473.1090087890625	30.55459976196289	43.5642818874783	0.0	0.0
X	637810	637858	587.3327980041504	1638.357421875	1180.7471885681152	1468.28160349528	1075.7632891337078	1029.965897878011	19.64031308889389	394.2577129999797	200.7873748143514	62.212438106536865	0.46937855953971547	0.9487490641574065
X	702799	703054	6686.107697610294	14435.611236213235	5232.581816789216	9113.768351715686	3310.764659926471	2855.3693704044117	41.11066097558714	1856.3987668504901	565.5416120940564	358.3476952646293	1.2499121006797342	0.3982159408868528
XI	82999	83074	3671.923050130208	6860.60265625	4062.385849609375	4366.188557942708	2979.899855143229	978.6231766764323	53.79875769297282	778.15224609375	137.055498046875	26.345271911621094	0.29270827094713847	0.3106353418032328
XI	109578	109883	1254.9524494108607	2684.614864561988	1295.1063052318136	3485.812820184426	1265.297936411373	1185.36470100111	14.259511084634749	1747.3413766329406	953.6980923011655	442.74093437820187	3.7564491834796843	3.1374164482609173
XI	155272	155654	927.4756031935127	1850.5509060897962	1344.0183834055956	1645.581813440772	1410.6881886427316	760.775758007642	154.86952327853552	1121.685580418372	116.57397005570496	66.25603976424452	0.9546105661941449	0.6887467047931012
XI	158616	158966	7147.151403459821	12465.808556547618	5489.168441220238	8030.531997767857	3868.133311941964	4256.475360863095	81.02137914112636	1373.0752232142856	935.319072265625	484.1966800362723	0.8977783172471183	0.8047439508778709
XI	283096	283421	6562.939771634616	9899.54408653846	6052.241100761218	6195.688829326923	3730.6763604266825	1529.1461919070514	465.08333446502684	2947.0009405048077	731.4020935997596	403.35516873873195	3.5758028294489934	3.2030069028414214
XI	302954	302987	10017.221650094696	8472.31513375947	13080.260505445076	22890.042613636364	14308.557587594696	12040.987748579546	674.96054724491	2580.595525568182	310.17533273407906	120.46058701023911	0.05624177532665657	0.06523017020839633
XI	430456	430596	744.8650111607143	1187.8465401785713	742.2299897693453	634.7648710523333	823.2790802001953	772.8503115699405	27.02507632119315	503.8403817313058	81.26786455426897	32.226444189889094	0.5179978370666504	0.5988344388348715
XI	432035	432432	7022.40057388421	9727.85947995382	7932.895612766321	5828.917911189389	2587.563090365239	2770.163821024218	694.5483377193297	1370.0220638822848	620.4473140533985	234.35031581465483	3.176643343356154	2.8008784527142043
XI	437838	437905	887.5140253323227	1262.8613572761194	1056.928629860949	685.4793580468021	534.3227334093692	482.2594349419893	0.0	133.15647364374416	62.85392254502026	47.66028856875292	0.5074860800558062	0.4406819183435013
XI	447707	447810	256.6238918119264	692.4162459388906	376.58977817177384	260.10477284551826	52.975130951520306	180.48547066994084	0.12203689686303	60.04088170320085	81.9379462084724	33.85823218336383	0.1440965431986503	0.10236602493570847
XI	449952	450020	171.98106272080366	99.33028602600098	24.752022799323587	491.4487903819365	47.623182240654444	0.0	19.224400576423196	0.0	29.72008977216833	5.0363035692888145	0.06486596693010892	0.022804019082447186
XI	458595	458626	8837.565114667339	5608.60986328125	11532.264427923386	22517.918724798386	13985.290480090725	13193.770791330646	71.76960237564579	1993.8199462890625	58.57466285459457	20.959030059076124	0.02349339984357357	0.0
XI	551681	552002	1064.1583445896613	1971.8711393837616	1342.882927091446	2275.385606503115	912.5517562913747	600.2543663904303	17.542903811018043	1662.7154248198988	912.428793078271	312.73729061709014	2.7645867843865606	2.1625085322656363
XI	579002	579024	26768.886363636364	15784.16805752841	22046.354758522728	16556.509055397728	24850.409268465908	10921.05908203125	523.9325991543857	2471.5345458984375	164.4786394292658	81.61633335460316	0.2317303168502721	0.20458545332605188
XI	618375	618742	2672.848643456233	5011.121544334696	2450.887669590145	3613.5970921321527	1517.1696830562414	1405.250266980302	69.34645263127594	2098.091554730075	550.9528928335745	312.92885595836174	1.2255881355633853	0.9892826499341294
XI	625902	625976	340.34890314050625	735.101536106419	602.9528161126215	556.3023335224873	212.21503159806534	444.9531800553605	0.0	21.463438549557246	128.8356756261877	73.13083112562025	0.26043151600940806	0.1611708193211942
XII	3916	4014	0.0	0.0	0.0	0.0	0.0	18.996199004504145	0.0	0.0	0.0	0.0	0.0	0.0
XII	9451	9549	71.82478713989258	502.53816482647744	265.13750452573606	230.51214179214165	277.9371091492322	226.77761903101083	0.0	76.89751492714396	11.418994397533183	5.056124366059596	0.011933987922206218	0.0353102548694124
XII	40222	40400	1262.3257398283884	1661.482328607795	2330.18455568235	1501.6275313816711	1884.9286780196628	720.4445887647765	14.405838634190934	489.0449589075667	317.70036401641505	140.34940432430653	0.8582433368382829	0.8432383925727244
XII	92584	92614	8912.184928385417	9627.116536458334	9361.318489583333	19441.20703125	12530.616666666667	11682.406673177084	1518.854960123698	3214.8865559895835	92.39125417073568	15.14970703125	0.0	0.04100184043248494
XII	242322	242680	9918.543856658083	15536.017225325886	7083.942140945066	9303.704508554469	3972.5679392894554	2770.9142298067973	649.2428595376778	4400.62294730927	491.1260321419998	257.6417234623232	3.056415936134381	1.6750283667495132
XII	250861	250947	0.0	0.0	0.0	0.0	3.6108036041259766	4.51759515806686	0.0	0.0	6.7155364391415615	0.0	0.006129455124569493	0.0005485513139256212
XII	263206	263594	5077.766329735825	7642.81388262457	4068.534283719932	5297.078612274484	2201.7052442413014	1987.8677026283292	172.3855122331156	796.563183971287	908.1206945045707	422.3884790164908	0.6356954427109551	1.6011876387079966
XII	286468	286556	317.86373259804463	896.3920010653409	349.1471987637606	280.04353696649724	312.04170539162374	198.67180832949552	0.0	2.304102204062722	37.861542615023524	9.716708530079234	0.21781445667147636	0.23808101259849287
XII	327259	327399	469.77093593052456	1281.6461449032738	1099.8244187127978	250.03873089381628	763.1685442243304	517.8159301757812	0.0	175.23960124424525	104.11162806919643	52.64196254185268	0.15021085483687266	0.08694385236927442
XII	398533	398626	155.70882538826234	83.00393816219864	320.83329674505416	13.048617373230638	286.2022084882182	137.51178380494477	0.0	0.0	17.452421044790615	13.615625853179603	0.042266001544331994	0.017256310590172328
XII	522670	523028	3474.276631786837	7629.561625276419	3242.797426021299	9475.682063983939	2759.252313198324	3244.4098570981732	1231.2607557026488	2256.3314794614994	686.8351699573368	217.69330831346565	1.135449623262416	1.0085209746267543
XII	548678	548763	1662.6655259076288	1099.020348403033	2033.4486960018382	652.3362943761489	1161.7444177964155	415.5572597728056	0.0	36.57650478587431	82.25027411965763	32.9477632410386	0.17395481362062343	0.09484415019259733
XII	550459	550574	398.16570872431214	438.10470519134964	221.68542851987092	347.41627323316493	339.0749690843665	173.2594928243886	251.39615836765455	184.83575412916102	71.4023022112639	30.429558111273725	0.3258240548164948	0.2563958057890768
XII	564455	564513	532.8424903606547	1476.4985056910023	937.5989211509967	1461.3750147326239	653.1833164609711	368.9762720568427	34.89203206424055	9.322344549771014	20.018522377671868	2.5384385955744775	0.012961875775764728	0.050609638464861904
XII	592563	592581	932.8084072536892	552.8205023871528	846.6704983181423	1488.3744981553818	1227.3311089409722	582.77099609375	12.56980037689209	0.0	96.02870178222656	28.094533072577583	0.02349339984357357	0.06523020068804423
XII	605336	605395	45441.7082560911	51704.11533368644	58730.429091631355	136605.84745762713	81361.72219279662	61173.893471927964	2778.56932352357	24046.10023834746	939.276021666446	419.28389416710803	0.3599667195546425	0.41317701087159625
XII	628421	628453	8447.969329833984	7619.499038696289	12166.41552734375	19168.396606445312	13112.931243896484	11960.959381103516	486.6872525215149	1855.473762512207	485.1904020309448	222.44459295272827	0.10425194981507957	0.0279558002948761
XII	694383	694472	350.54094636038445	244.6184668380223	132.0379170621379	165.71887601359506	384.29898508479084	0.0	0.0	0.0	63.21196530374248	48.65695713343245	0.15524779645244727	0.05472387758533606
XII	712726	713155	3089.246006109776	4979.607517861912	2774.034401443825	4859.449743225525	1932.017601457787	1781.1891697170017	294.5151877559881	983.1445306809077	582.5673321632794	240.09456245048895	1.9097595526066138	0.6542704964017535
XII	732128	732146	2822.860107421875	3678.77001953125	4199.348768446181	7094.43017578125	5367.72021484375	3566.77490234375	297.4853871663411	912.4249877929688	52.37929916381836	35.207000732421875	0.0	0.0
XII	744154	744287	1147.2153200995654	2663.8350545553335	1446.9137672672891	2354.7520944695725	1134.4967486159246	1098.938142475329	0.0	19.310571025188704	38.089622382830854	17.973524624243716	0.08041629127990034	0.08340101784333251
XII	766074	766129	34.6609243219549	160.08953912908382	24.482004339044746	201.97096280184658	123.40512209805576	0.0	11.88417471105402	9.83084515658292	121.97990958473899	41.7247146953236	0.20546045235612176	0.20585624155673113
XII	766182	766249	0.0	306.03874411511777	169.45589845571945	0.0	50.32033846271572	64.7522964477539	15.008716867930854	155.85388024173565	105.4100387345499	40.811139633406455	0.16262382313386717	0.12286717500259627
XII	784390	784409	2682.0084549753287	2707.495733963816	4025.0406172902963	3296.6489000822367	4284.37105520148	2941.1168662623354	93.94244625693874	540.6959838867188	35.60870381405479	24.594404822901677	0.0	0.0
XII	786616	786712	216.52634716033936	605.40648566352	100.36142200893825	272.26438220342	58.68634982903799	195.88710212707522	41.24465748667717	34.145514607429504	40.34443728129069	6.517969886461894	0.0869531100615859	0.09469655901193619
XII	819331	819777	1444.0911971977473	3345.531626611547	2115.886929681661	1785.8373108183855	813.514036443736	1363.9881115558437	200.69316499183677	495.1323762217979	606.173881222849	252.9763728257252	0.8257805648940562	1.156878634151322
XII	856575	857057	8031.885794865145	19451.959057313277	10391.265387275243	12372.681606587137	7506.686343117868	8908.017880683783	3478.921749752452	15862.638414564964	695.2826862256062	429.6659067240988	5.503970669512927	5.203723194193543
XII	875413	875435	3354.4422718394885	1441.8981822620738	3804.452237215909	4760.740234375	3153.6881769353695	1901.3603959517045	37.70940017700195	328.7185877019709	86.70355727455832	41.753826054659754	0.0	0.0
XII	931350	931698	8314.60971174569	18149.356651101534	9000.34423266882	9862.82693516523	3683.7050395395563	2385.257619572782	90.33653547846038	1216.584786952227	507.07393462082433	211.94584839919517	2.113879133915079	1.1912513101237945
XII	987142	987212	846.3355464390346	2930.0915631975445	1272.6285400390625	1322.8720825195312	595.0756397792271	761.3017839704241	36.272882788521905	233.65826830182758	102.15516836983817	23.92194344656808	0.3418080159596035	0.31422816174370904
XII	1024573	1024654	0.0	311.9617643003111	0.0	72.60398742299022	0.0	19.185852144971307	0.0	0.0	7.084605040373625	10.771306567721897	0.044240453705927475	0.05315051660125638
XII	1028869	1029252	848.2812249803668	2814.4700903299067	685.189228851345	2345.619168162533	653.1334448433421	1053.9204573270235	293.64122106704696	699.8299876081103	747.5404025643053	360.6256475622909	1.3842475034549404	0.6164582283005079
XII	1067085	1067363	926.3076920818082	3872.9520430530574	864.9436977761541	1543.4119319778551	842.6118818324247	800.1006657076683	47.385412459750825	955.6965587808074	64.07224336802531	30.334482611512108	0.20219480412469493	0.14108149581354298
XIII	3792	3890	253.25728389195032	255.10264540691765	186.4126300941519	0.0	47.98266048820651	176.74741908482142	2.3087388447352817	0.0	22.957681461256378	17.525952553262517	0.08925391779262193	0.07095922354836853
XIII	23361	23658	6213.361020688658	10623.2398069234	8222.179575704966	7255.440422453705	5022.1817014546505	2474.3215784143517	21.372913550046157	605.3324516116569	97.64269968154856	39.05673500343605	0.6672716931461886	0.6558588654906662
XIII	82291	82373	371.97069251828077	604.5479527915396	477.69827735714796	576.0244897981969	374.3662356865115	181.22759153784776	10.423736897910514	22.66637127573897	111.6951703327458	44.94925252402701	0.1561898789027842	0.1517965720921028
XIII	99260	99375	1970.4249416185462	3599.34295459692	2920.6749603713765	1263.0350463867187	1006.0378847868546	612.5365549281024	51.15361875451129	164.5598545572032	96.74036493716032	43.81657980213995	0.3259006655734518	0.5362347483634948
XIII	123743	124157	1492.2738945265323	4554.805498943237	1924.7285533665458	2422.4207974788646	655.9741132800706	1595.8787977430557	33.244164829982914	672.7034808909835	582.3780264002113	222.86306976465787	0.7744380055706283	0.6072947938661069
XIII	140091	140183	1112.170266524605	1484.0937964397929	1510.1686998450239	1005.5187450906504	592.6097179910411	308.2771513565727	13.662826496621836	144.35735868371052	123.67872719142748	48.960858801136844	0.22626765137133392	0.2437302379504494
XIII	163309	163716	14896.259213759215	16731.045473740785	10732.762490562296	14455.61872216677	8313.903397393753	4981.186784973895	848.089443919966	3228.981439913813	656.1422059155213	252.68117813747696	2.1062278888149404	1.9001438717291455
XIII	168834	168847	14365.292367788461	9663.146935096154	12636.492262620191	15804.507587139424	12499.676908052885	7735.4069260817305	1053.9261521559495	2095.199951171875	286.40715848482574	187.36061330942007	0.0	0.11182300001382828
XIII	196104	196134	8614.011018880208	8672.245638020833	8727.84482421875	19606.146549479166	10630.45341796875	10780.183333333332	388.4072591145833	3257.692277018229	101.2663210550944	39.90130736033122	0.026625853156050046	0.07454880078633626
XIII	206098	206203	270.24080432710196	629.0426781063989	343.9993741474454	267.59693145751953	379.39495646158855	402.65920991443454	0.5985619227091471	103.31159453619094	81.9764043535505	17.433025578090124	0.3656160382997422	0.2215996171746935
XIII	211445	211570	146.05573858642578	160.56910400390626	107.99632080078125	79.9057007446289	16.32497717285156	139.3145364481608	23.530675643920897	51.63646786499024	71.52934033203125	25.463495666503906	0.14894242238998412	0.09022035241127015
XIII	223381	223781	1942.2366082763672	5280.7046875	3236.716884765625	3521.1031328125	907.3559936523437	2986.8676888020836	176.55326371626418	670.8896736812592	706.1494073486328	315.78563079833987	1.91874436378479	1.7786884021759033
XIII	225240	225338	504.64396075813136	658.8332855847417	802.6399199816645	280.9958506214375	267.9786931251993	247.62530974303783	22.189545563289098	151.3812033205616	103.20099593181999	40.11107285168706	0.18564737177624993	0.1333605866042935
XIII	225892	226289	3827.823083680583	10468.28500373898	5386.10720192295	5007.992391176007	1942.1078120695254	3610.3517199307303	387.56203005585206	1583.3470437460642	503.3320003480695	224.62238482804383	1.2003545851190984	0.8389170084251865
XIII	236592	236953	946.4452529864958	2440.4807825484763	1215.179517976685	937.4441541507964	1038.3462942023027	499.4947393669206	91.45256091280928	214.31034770764802	126.59611337931203	83.24878455925516	0.23974872791205748	0.30669269188619386
XIII	337818	337903	7833.285724954044	13615.35057444853	5875.328458180147	9215.081405101102	6187.103182444853	3211.3320513556987	80.59453533397001	959.3393202837776	143.81992043887868	73.45349282657399	0.3193029228378745	0.20309071400586295
XIII	352317	352334	5453.797535615809	5583.782944623162	6070.102194393382	14133.958984375	7152.61767578125	8088.319393382353	580.4292351217831	1170.84470502068	21.82469940185547	12.802599906921387	0.05942448097116807	0.02137796493137584
XIII	379339	379372	4352.611860795455	4570.590258049242	7042.293294270833	12248.378847064394	5746.810310132576	5033.015610203598	421.2792811538234	1768.5266927083333	207.66511235092625	115.31995484323213	0.05837753810214274	0.0
XIII	424998	425153	1189.3872204196068	2133.9193359375	1388.454554141465	1064.1641288511214	944.3555187594507	461.2294669858871	16.462383719413513	634.4803214780746	220.20745751165575	160.76248109879032	0.6209978765056979	0.4892827780016007
XIII	499879	500151	19581.0977639591	30328.172181372553	15426.82869944853	17871.50796185662	10297.418536017924	7913.888384650735	2031.7342050776763	9223.884392233456	646.328847324147	379.88922119140625	9.839683546739465	5.814899115001454
XIII	504933	504964	3576.178695186492	1585.5083047190021	4071.1248582409276	3098.544496597782	1916.1242045740928	1572.8551734185987	0.0	243.09525323683215	9.997107798053372	19.30710494902826	0.0	0.0
