#'chr'	'start'	'end'	'1point5min_Rep1_rpkm'	'1point5min_Rep2_rpkm'	'2point5min_Rep1_rpkm'	'2point5min_Rep2_rpkm'	'5min_Rep1_rpkm'	'5min_Rep2_rpkm'	'Background_Rep1_rpkm'	'Total_Rep2_rpkm'	'WH3_4tU_Rep1'	'WH3_4tU_Rep2'	'WT_Rep1_Total'	'WT_Rep2_Total'
IV	884361	884398	18757.3330078125	22908.761547191723	25346.342694256757	58498.80014780405	35643.74321684966	28054.359190244933	1281.780055690456	10859.595399598818	716.204051249736	334.0776763091216	0.10667275038321276	0.12013437296893145
IV	884457	884493	17657.161309136285	18645.129516601562	20711.968207465277	39317.580729166664	28763.40576171875	20995.026896158855	1445.5289306640625	6993.3786214192705	471.5347256130642	211.8646274142795	0.16836944305234486	0.15919269435107708
IV	946312	946351	10284.700057592147	7198.263333834135	9794.386142828525	14449.753756009615	10107.564378004809	6745.0289463141025	914.0506216195913	2299.6915158002803	256.30017833220654	95.3626247308193	0.021686215240221757	0.005017707745234172
IV	946364	946400	15047.13050672743	9262.24267578125	13192.255560980902	15570.961154513889	12363.256890190973	7574.217556423611	374.3010336558024	2508.228925916884	127.31071906619601	69.61393054326375	0.04698679968714714	0.0559116005897522
IV	1072746	1073313	665.7736949887015	1361.5267023246895	1026.2807177992722	1761.4005928268298	638.4987965201996	769.7949270419973	43.28663710361302	248.66080045615976	137.7585125474072	66.3155302555683	0.8942533711487234	0.7977361144001942
IV	1073401	1073488	1138.5851216809504	2644.5278011628952	1857.6092820441586	1934.5516139940285	2110.9885829180134	1341.9356037008351	35.10877381248036	142.55419014240132	218.22186384529903	129.71787134806314	0.3291945318723547	0.3632144122973256
IV	1095370	1095406	5338.186143663194	5047.418606228299	6571.8963623046875	8572.440823025174	5453.980828179254	6029.156094021268	315.64188872443304	1126.4513939751519	10.91235241625044	1.155786653359731	0.17620039151774514	0.1343431112666925
IV	1095424	1095461	4767.856425517314	3765.155392208615	5853.356234163852	8431.588273331925	5103.954055373733	6649.359203441723	675.7120839711782	1074.997043918919	38.34072159432076	6.401279926300049	0.06794037216821232	0.0680005300689388
IV	1103758	1103810	1016.6282254732572	1104.0958612882173	899.8320234738864	1972.869277367225	1136.333004291241	942.6435300386869	24.656146893134483	189.76355890127329	195.49903312096228	118.73153338524011	0.5060117648771176	0.2171949947682711
IV	1103892	1104947	529.2924077761681	1295.32956828378	747.3377473804059	1297.5885063684834	707.9813525737744	870.1732607005333	29.638018254481835	314.48172993592175	187.69815579816628	81.5788103872001	0.5618670602545354	0.5579794134573914
IV	1212848	1212878	4681.5539957682295	12180.140657552083	6422.454264322917	5090.568587239583	5060.151668294271	3467.48466796875	183.93830604553222	1525.2148376464843	67.80207341512045	23.257968274752297	1.2584629761675994	1.4154961993296942
IV	1212978	1213614	2395.8424072265625	4393.581255322982	3885.312880797956	4335.016997101023	3030.358564268868	3087.2036368252097	337.1553857802254	3396.5995276589065	148.58641769601115	40.12217222969487	2.40981322283265	2.306007410932637
IV	1236558	1236843	7127.877388294956	18389.202933114037	9180.717235471491	14315.826630345395	6802.584385279605	6062.515210389254	357.60015082108345	3541.3791212650767	1649.996405564693	854.6550537109375	4.030015441827607	3.760149171896148
IV	1237608	1238004	3696.1590015912298	7805.6196124658045	4472.519370955651	7548.324393347539	3221.729040897254	3766.9914032907195	269.8117592551491	4163.171077265884	725.6109340937451	347.8004634356258	4.2412613521922715	3.654203205849185
IV	1238312	1238631	962.1337067894053	1964.2305605897336	1513.4661815487852	2430.1593909188873	2205.433823158001	1905.4073829451575	49.80635691137523	944.3006874969386	151.66413640228558	59.00427149231531	0.945818658345919	0.7257160701348117
IV	1238824	1238850	417.36664405235877	1053.0651010366587	823.9146892841046	947.8405245267428	993.0105520395132	302.5922382061298	50.27920150756836	105.28018892728366	118.52453848031851	41.36210720355694	0.158128683670209	0.2537525393641912
IV	1266366	1266770	520.8761425962542	1192.3426364609118	896.9136628506601	1311.801863687345	1054.5927667901067	1639.8836238848496	64.35799408645698	1319.6609353547049	283.0829608275159	102.28289764706452	1.0940026552370279	1.1760270571944738
IV	1266861	1266898	2044.0729749524914	3488.0675939611488	2435.7989139041383	3284.8329814189187	2618.519722603463	2211.2027126002954	154.23530207453547	1608.390816353463	781.0882205447635	191.86532551533466	1.9302691930049174	2.2984199910550505
IV	1319387	1319618	1261.5665517039113	4457.683628583195	2862.247977825126	5909.792244994588	3183.310387681573	4068.327066000406	385.8551080340431	3765.1861699091924	166.7451187645718	117.91881587701442	2.371580706530319	1.961462797605114
IV	1319697	1319721	1315.1984990437825	3005.3329060872397	2055.471430460612	3998.3948364257812	1693.1270141601562	2287.913527170817	236.73137410481772	2504.944065093994	314.6393750508626	240.31482569376627	2.2426406828065715	1.7903364455948274
IV	1319816	1319841	915.0479467773438	3968.24599609375	1483.6112060546875	3513.612763671875	2040.6211962890625	1543.694423828125	102.0669595336914	1926.2311962890626	254.0394421386719	255.28300231933594	1.5524440002441406	1.6102540111541748
IV	1354829	1355237	1659.8695466284657	4070.0936450833583	2836.6236580244076	6835.115490243949	3220.555461210363	4613.130710576874	488.1294479166122	6559.795385547713	1658.8998999502144	660.3528566547469	12.968713161992092	11.386346771436578
IV	1355550	1355553	2346.280029296875	7598.77001953125	3101.056640625	7592.28662109375	1360.4132893880208	3485.830078125	62.849098205566406	2128.989990234375	4460.966796875	1906.5133463541667	4.636030038197835	4.193373362223308
IV	1359923	1359970	6416.378714054189	11684.290174119016	5131.460843999335	8035.855328499003	4406.875542823304	5099.58679978391	1165.2475253977675	12976.708745428856	2929.525312058469	1171.0938068146402	20.517735531196948	17.566952196207453
IV	1360404	1360798	5020.537823207487	10752.879309433165	4932.637944823393	11823.331603446224	5942.847559585184	8655.270444195485	2967.8832397179285	31528.761609692257	1896.0501485911723	697.0647939304409	30.53558109193889	26.01951976475982
IV	1401770	1401801	8208.41935483871	13726.804813508064	8307.109367124496	18308.213756930443	9048.28414030998	10700.836732925907	1235.8954787100515	10345.17750204763	2694.43450632403	1175.4610679380355	8.722119883904535	7.327123728971327
IV	1402184	1402564	4416.296091180098	14694.565186403508	8303.495032380757	16985.156810238488	9150.743571391858	14138.263228138709	1444.961621327377	16511.318206465872	1829.50631328382	791.6806518554688	19.600254219456723	17.387144018474377
IV	1450198	1450458	25961.788886701142	64395.19846379207	32986.80569324983	72335.03640775241	40328.471778400126	42758.767539078144	8750.812242984772	44793.27313208947	1262.1198232797476	544.1909557635968	22.283921344463643	21.190899298741268
IV	1450846	1450853	19121.128348214286	44326.15736607143	18532.014508928572	45393.71428571428	24018.5	25794.54268973214	4047.4800153459823	19836.799944196428	2261.6614118303573	1148.115687779018	10.165940012250628	8.798089981079102
IV	1461715	1461759	16637.2431640625	13507.554532137785	14805.366033380682	20090.997625177555	16890.581764914772	9787.159790039062	893.3115775368431	2303.334306196733	130.15460040352562	35.71623615785079	0.013882463543929836	0.0
IV	1461791	1461829	10713.567883943257	8244.693911903783	12274.033704255757	20664.255396792763	14185.121299342105	11377.660965768915	399.58765933388156	1724.35791015625	270.9707605462325	63.00207439221834	0.0	0.0
IV	1506606	1507059	239.6682030212537	767.9149909170345	632.2354275532904	480.457830716232	344.1064284705695	284.6593041830505	29.590946709657565	49.36148000552954	25.82393682450385	16.308607922484544	0.17168689413082522	0.13494031251332092
IV	1507314	1507362	0.0	189.71792062123617	187.44048341115317	169.19286600748697	76.70815602938335	34.399717489878334	0.0	93.63620630900066	12.185441732406616	14.66961673895518	0.03426120810521146	0.19394349679350853
IX	483	4599	297.46017148728737	1015.311830807937	366.17982116639905	581.8002384523145	315.8922543168879	236.98994473975415	18.476539658914554	228.20553521025633	22.039124010603214	17.96640405988554	0.06678673804921358	0.05961363412986489
IX	4986	6147	167.37707574731004	799.0296123021641	292.61991110841944	529.1063439972949	167.5912997355038	137.6531034037535	19.108390537483302	162.77956410752196	18.414795593800573	18.212245501699783	0.02705397567905094	0.03291025202044324
IX	47690	47699	1205.7257690429688	3182.907809787326	3169.063327365451	3536.845608181424	3494.6901584201387	4136.951144748264	159.2172934214274	2110.2183227539062	261.8963334825304	81.7941313849555	1.1485663337839975	0.8169306558039453
IX	47760	47973	1437.561250068772	5340.869139096732	4232.274647887324	5207.5003807676785	5224.746687481661	5290.296269806338	332.36227914872865	3142.7175834548307	176.82491087577714	58.978927352618726	2.4186482619791523	1.8168640914657306
IX	68708	68716	5251.626281738281	10674.459838867188	6900.8736572265625	9544.81640625	7696.693740844727	7393.901222229004	1002.4400024414062	11519.366149902344	2920.145088195801	1542.7082614898682	6.789592114742845	6.3424731232225895
IX	69149	69528	14829.747449084762	35671.14847357355	23605.528687060247	42302.906105705806	23722.564324290895	27623.15805840136	6035.079757328083	44095.99965987797	2670.305035352078	1163.2008568756185	36.79918987706972	33.66593116820645
IX	98527	99096	7161.7379372166	14323.955964868923	9752.99099239803	15101.186412823346	10561.901262440873	10608.49578710823	3157.382377598914	23860.435165646624	1689.0163947509336	687.6024479388352	18.547831877254225	15.838572264555678
IX	99385	99416	9789.556089339718	16366.725837953629	10643.765751008064	16908.003213205644	6400.911904611895	7990.635490171371	1017.3426474294355	9785.954841859879	3166.551954700101	1280.4616266066027	14.093005672577888	12.723491653319329
IX	155311	155765	1616.6264503243735	4745.538880380415	3513.50677158619	5270.805011013216	4319.240950664234	4771.012488814703	133.64839410075294	2327.2771593001444	190.40895258697645	63.99186430943695	2.3107434453418074	2.475026808646282
IX	166415	166435	3174.8055053710937	2900.8005126953126	4067.0779418945312	2963.7929443359376	3331.5385131835938	1826.0154968261718	193.5751142501831	96.31154708862304	486.2543025970459	144.98908910751342	0.2889688447117805	0.31869609132409094
IX	166519	167444	1168.4397096706082	2395.268243815104	1419.4949584740991	1464.1786450591214	1375.9655394847973	1107.3627813555743	45.86749564505912	636.436478733372	404.9484686774177	143.01099472458299	1.2423260944920618	1.2937668958064672
IX	222937	225810	469.06347474610396	1337.6154825378976	581.9915531422674	703.9560571008636	446.9250644321355	300.6464726339292	20.29440784553929	270.54457057497456	72.06273718308456	29.536734004407407	0.21344907572470265	0.244481566975725
IX	225899	225954	36.66059875488281	60.307701110839844	87.3563290682706	164.63187963312322	0.0	0.0	0.0	0.0	7.221991911801425	2.5605119705200194	0.019649025323716075	0.0
IX	231553	231958	2648.205823507427	7334.209300250772	5138.996343717849	8051.963088348765	4729.332473717207	6228.001215277778	973.6515208508698	11844.27732566551	1953.035255413291	879.8331277729552	16.249320002544074	14.156017103901616
IX	232366	232369	4643.669921875	9990.983723958334	6936.57666015625	12508.633138020834	6580.266764322917	8784.722981770834	846.3673299153646	9405.863606770834	2985.6166178385415	1486.1666666666667	11.214200019836426	9.234733581542969
IX	256226	256555	1847.3254574482926	4405.321463201305	3915.6584771957323	7460.559911960961	3144.1798233913432	5114.993403750713	1154.1301319099125	11923.668843092528	1561.249619875273	863.1323537159835	17.552360059280165	15.23472128523157
IX	257026	257063	3123.085640572213	6273.627784522804	4614.367530616554	11834.981049408783	6388.033519847973	7618.01831714527	1456.0616125158363	9981.877507390203	4145.1583878800675	2075.5708271748313	19.59221901764741	18.28914059819402
IX	316768	316772	19063.5	30334.75	17642.400390625	24900.545532226562	11378.692504882812	10659.8701171875	2950.7622566223145	16415.185401916504	1775.4374465942383	888.97900390625	15.364685047417879	14.704719759523869
IX	317171	317932	17464.769059009526	34668.634964958386	22431.306805738066	29422.964413600526	19245.177199254682	18266.311696250137	9493.200249559492	48157.83588424462	1363.1577800495083	623.3390907959305	39.42059493002221	34.55290186702813
IX	347946	348364	1146.8053206302332	3582.283894272702	1799.3930607602545	3421.448311341208	2085.9848930687426	2754.8863566275418	151.9143101450359	967.175422923987	159.0063227238267	45.40285696367328	1.0994692741398606	1.0489649141661859
IX	348494	348505	1226.463623046875	4314.743696732955	2044.8063742897727	3716.9372780539775	1798.652676669034	3140.4873268821025	87.98870086669922	946.218017578125	53.96653643521395	21.53158118508079	0.45491772348230536	0.2516023706306111
V	4185	4323	396.07274660856825	1573.8719128594882	438.09593797766644	812.3969651374264	273.3507240405981	252.49862847811934	19.12795709527057	271.2857107632402	179.71275141619253	72.47318522135417	0.3054143085643865	0.23617471419814703
V	4601	5114	977.9576896682353	3757.538430494639	850.0164976559961	1940.2335045173154	585.0432571500365	851.0975085599923	40.06141816794439	487.25867746215584	43.99027605409975	18.91591897484852	0.05248089932762159	0.048685069088815015
V	131772	131777	0.0	168.8614028930664	416.1947998046875	392.06080627441406	346.0182685852051	388.5135986328125	0.0	81.10479736328125	106.50432052612305	44.16880111694336	0.6390204101800918	0.5143865764141082
V	131899	132551	125.59085714890182	896.2365640277511	486.0387213147247	1139.182278236436	632.2593649647719	1064.8471056230228	16.846634282390298	300.6531807133025	111.20588723867218	58.202240253518696	0.6662779150564978	0.8572932858408594
V	148176	148195	254.69452386153372	2018.720050209447	760.231111225329	1945.565249794408	1277.1400146484375	2203.281190972579	7.938821290668688	505.1243217869809	419.26394573010896	247.6285285949707	0.9496281131317741	0.9696242126979326
V	148282	148599	544.834632079308	2521.155396663052	1011.2858591490866	2699.2456290356367	1578.9518621306313	3015.621662127859	53.60998821559389	1281.1593575943907	457.64762912112457	205.0538221774417	2.5765487478358513	2.365935109015143
V	157736	158995	1468.245865025721	3403.0413246952667	1613.8422247028427	2243.6219276385805	1304.5765339894556	1343.9281791543592	230.19672058797397	3082.534337438412	209.3714644816113	116.30640691949604	5.078634771115255	3.6395157478081033
V	159087	159118	902.3240651776714	2149.677068894909	1279.383560672883	1096.0845789755545	695.4715595860636	1071.5438330865675	100.55799865722656	1348.4696793094759	442.8301923198085	282.0693940193422	3.9082412565908125	3.820025167157573
V	166237	166772	319.94601035430054	725.5229377342532	587.8985608632692	1033.534430353753	332.76021668621314	702.7696857963394	40.372032187566376	786.320472788588	343.47746119989415	128.65267975709148	3.365536900101421	2.424762942412189
V	166874	166885	579.9034257368608	2066.90907981179	948.68017578125	1400.219970703125	963.8513738458806	2422.3272816051135	100.55799865722656	1284.1536199396307	468.6358170942827	253.4325408935547	2.313032713803378	2.144971815022555
V	183731	184170	96.59668399749964	423.2370310256947	106.44335676814536	172.3212559172124	115.15385996616511	156.24392289470882	27.400624372964568	210.79947231353552	80.60132733998918	28.860953650333343	0.4046456975382933	0.43026669109600824
V	184677	184700	19.12726891559103	319.8926477846892	298.0420837402344	409.91847826086956	0.0	8.445938773777174	0.0	119.01212675675102	58.452243639075235	29.084078664365023	0.4106237382992454	0.5275137877982595
V	238460	239624	839.3972950309412	1504.1473081573454	709.8295066545099	616.0007601813352	426.7414848616033	346.53989500851975	17.91494465917023	91.78595225016277	39.05462693676506	11.800474802652994	0.0629924900343328	0.07793949995049086
V	239711	239774	132.67649950299943	318.7690459962875	116.58105141775948	5.926850818452381	109.84710142347548	22.097975231352308	19.153981526692707	6.436856951032366	25.91248538002135	6.350476121145581	0.03579946642830258	0.03727440039316813
V	269423	269752	3502.465103474069	8782.81486274696	7728.495852330293	11087.83945431231	6223.881470097597	8421.286405893807	1567.5962322200323	17032.49474986346	1891.4238737622293	960.8819144112723	17.735155228785832	16.006892343422564
V	270148	270185	9081.91675464527	24980.424487964527	8431.413785367398	19782.164959881757	9155.226206186655	10587.873812288852	891.0967984586149	13443.423854518582	2426.7883564717063	1210.7936500343117	11.966391073690879	10.275645075617609
V	306323	306326	3250.5699462890625	6935.3866780598955	5090.2235921223955	12197.439860026041	5249.4236246744795	9054.528401692709	762.5665531158447	7197.9935353597	2528.756388346354	1457.3586730957031	7.267295592774947	6.737351665894191
V	306791	307196	3766.699555272232	7594.153049447017	8172.615657953962	13706.99815779321	7491.669268422068	9187.020322145061	1646.5983548593574	14752.819335485388	2111.506980613426	1048.0619044174382	22.181562086976605	19.930580763757966
V	347912	348202	1072.8212785391972	2726.791836161997	1577.2528710376257	1945.7583915342132	1151.9777596309268	1568.4652568247125	114.64538305216823	1377.5960099845097	150.94584913582636	74.78322027798356	0.756585586995914	0.5647794601218453
V	348276	348400	757.7503868841355	2198.069367439516	1059.6229402275496	1043.3874856272053	984.8934734713647	1210.9833354334678	98.73366068255517	728.1957097207346	199.09977377614666	54.30037784576416	0.39596568023966205	0.46985187405540096
V	396769	396811	3241.8421165829614	9071.999046688989	6935.119547526042	13466.528419131324	5733.176711309524	8822.495448521206	1013.9646362577166	10245.87518891834	3744.495855422247	1723.8496922084264	9.986938107936155	8.303536728024483
V	397281	397653	9787.361881051012	22976.813856336805	16803.227566189234	25956.189020497313	16812.20568060106	16972.852249090818	4081.5532672244435	26966.141229937155	1311.3802137477423	526.5771575845698	21.603920305928877	20.271973235632785
V	432495	432672	8406.39779059631	15786.735066501882	9133.30744615113	13639.42249073093	7269.822450454626	6886.39773128531	454.5725904992745	3434.5855326679466	861.4884757349047	431.69422093623103	7.53883872867304	5.81916425726508
V	433196	433958	2012.1767130373657	3177.957256807743	3335.3319774237207	3544.518799725229	2151.235815814161	1737.9634849568365	83.46322403918926	1036.1661740600907	687.4945129234334	279.08775974383815	4.359748431703863	3.777077955836699
V	548421	548553	48.6897939046224	92.8219810639969	68.16018237489644	0.0	114.3060733910763	18.502875125769414	0.0	0.0	41.52480076298569	7.1097651819388075	0.07598085594222401	0.04458102202889594
V	548644	549517	83.42034330291574	566.4240895344493	138.4430142898239	470.6944960132087	92.15721328534347	186.5898875512891	12.26236160378971	167.5989202300571	37.04785017732356	18.130089077070135	0.2761870633388303	0.21641675962342155
VI	53260	54378	14300.917745136405	30488.853477191413	20108.797464314994	22490.178980322005	17299.90991516659	15010.533693444393	10372.99827969995	57359.38592212657	1337.3728105957905	742.5533445081899	47.810510039969294	45.026480778811866
VI	54686	54696	49814.369921875	80619.3203125	69847.240625	51836.03984375	47147.249609375	23764.0796875	7883.784033203125	49341.91015625	2175.049951171875	1171.11298828125	41.99444999694824	37.430009841918945
VI	63016	63860	391.16993604904104	960.7533574157039	418.23925733038976	926.6898062611078	333.1994989042598	482.62843937444455	25.702843175885594	314.334976051656	396.88252446323776	144.7578453497864	0.6275781248276833	0.49459062954543326
VI	63973	63993	1506.7510009765624	3117.9074951171874	1497.9944946289063	2020.9820373535156	1062.4547149658204	1761.2614868164062	128.21199798583984	1339.9129821777344	663.470654296875	257.65135192871094	0.5321253955364227	0.710077291727066
VI	64243	64600	2428.760982224921	4591.064088395775	3412.006414675245	6361.134391412815	2834.3579580269607	3284.552955948004	186.44062539788644	1622.0873147232526	1092.0002832920277	542.812249020702	1.9187320013340114	1.1667539041583277
VI	64920	64932	3268.8991495768228	4658.768310546875	2662.4207967122397	2123.6616007486978	1633.9750061035156	1632.2950337727864	87.98870086669922	619.5474853515625	2447.275838216146	1331.4666646321614	1.127682477235794	0.8433333436648051
VI	75179	75840	13665.942046703622	43064.00029154059	25348.922843190554	41060.34512575643	27767.05843419062	28274.229572459655	8125.570286175388	47101.965254467665	1278.252421830678	759.5101101366006	24.110246490963288	24.264913455080155
VI	76091	76147	19273.63748604911	29194.314313616072	45169.351841517855	37527.48402622768	62456.01625279018	25551.710693359375	7976.442644391741	24190.72150530134	294.00985772269115	130.19732161930628	19.18865176609584	22.20338930402483
VI	101376	101412	10122.383714463977	10429.881456163195	11181.81689453125	25421.716552734375	12565.356621636285	12454.933159722223	1321.226062350803	3552.0754835340713	85.11629909939236	58.41166973114014	0.06656463242446382	0.05435850057337019
VI	101442	101478	9392.227254231771	10081.445298936633	10032.532212999133	23018.01109483507	11423.05140516493	10882.882514105902	1603.3494262695312	3634.681891547309	63.04914410909017	35.47375806172689	0.18794727739360598	0.07843148377206591
VI	157916	157952	4451.202724880643	4586.735568576389	4697.489698621962	13045.362684461805	6158.8350016276045	7622.782470703125	175.6282401614719	1191.2204725477432	13.943565845489502	5.156584488021003	0.0	0.0
VI	157970	158007	4324.955968908362	4505.147289379223	4654.067890888936	13651.494694890203	6402.423260663007	7978.531461148648	463.384630357897	1188.2543747360642	23.122372549933356	19.203800201416016	0.0	0.0
VI	167437	167476	3435.7528295272436	3422.077236077724	3865.339167668269	9183.985677083334	5086.770007011218	4681.255151993189	220.77777295234876	1238.2279459635417	116.39821331317609	73.7788809751853	0.0	0.0279558002948761
VI	167489	167525	2847.303300645616	2246.462460835775	3012.650319417318	5463.439638349745	3403.5010206434463	3207.0359395345054	94.9718361430698	728.4371130201552	98.45368364122179	47.65398560629951	0.0	0.020966850221157074
VI	191513	191558	9851.098697916666	9383.879134114582	10597.317990451389	25135.449110243055	12600.594064670138	12179.177604166667	717.0361755371093	3763.095499674479	463.55655483669705	225.96522216796876	0.10023844275209638	0.11368682285149892
VI	191576	191613	12426.955368454392	11218.856326541385	13432.02100929054	31952.70043285473	15610.411819045608	15247.41456397804	988.5953583588471	4542.031540329392	687.6550457928631	339.7003511995883	0.020318616080928494	0.03324473548579861
VI	201960	203293	2345.6856231117104	8070.825574557702	4071.092164459572	4134.302522505626	3267.352058198876	2518.435784300079	252.236192064429	3445.118454906695	248.70218304164052	92.21906704627206	2.006490362110839	1.6728204760619418
VI	203386	203433	3025.667649289395	7338.289519614362	4545.45447556516	4357.556173121676	3513.984904837101	2399.968318858045	61.24441430923787	1335.9220620013298	229.20580762497923	95.133849123691	1.14017993465383	0.5436509422799374
VI	210619	210655	4466.480299207899	3965.2318030463325	5153.127502441406	13405.784417046441	5790.388949924045	5246.7333747016055	408.51885435316296	1992.8790130615234	89.23874198065863	33.339997132619224	0.013704483242084583	0.0
VI	210668	210707	5297.923533904247	5163.26904296875	6355.126640124198	17482.361478365383	7194.503079927885	6704.349158653846	662.3324772761418	2466.0626158102964	109.6828851944361	67.21343358357747	0.02349339984357357	0.0
VI	220507	221268	10599.974710111079	24357.683988994744	13318.060860846474	18492.705447191194	9911.380053486366	9763.675101121058	3389.0991948813235	23334.213491191687	1004.8134319691401	469.8640159576857	20.21142630884118	17.050247823988403
VI	221414	221418	7084.6551513671875	13644.574951171875	9050.699951171875	15215.675048828125	6033.1400146484375	8409.704833984375	729.0490112304688	6674.2225341796875	2154.0999755859375	949.7900085449219	10.483930110931396	9.756574630737305
VI	241998	242010	256.6239929199219	668.4104309082031	703.858408610026	886.8041076660156	295.7419942220052	215.84094619750977	0.0	202.76116561889648	170.2327683766683	104.55426692962646	0.14487571207185587	0.20733883356054625
VI	242081	242999	174.11202519236048	494.30400015637764	357.81897471309486	342.75269485506874	344.72040233736726	253.55476458070927	17.401662957623444	297.3850159655469	151.96002752432895	62.419198270976416	0.4927088260520777	0.4144041086334029
VII	27921	31427	344.6984924103149	1188.5151696677533	537.3761368378143	825.2549177031617	302.43912151182167	314.8793017395913	11.095140948060921	129.5339485821014	73.80467512889106	29.269079744781823	0.23974957763423524	0.16685329456014067
VII	31578	31636	5.688713599895609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006480937887882364	0.0
VII	62075	62132	711.9868388928866	2766.7479012472586	1279.9377666272615	1116.8981880054139	1201.6494065669544	1160.9967083847314	49.39711025304962	179.04669182760674	168.31821756195603	103.8803765815601	1.1886833199022109	1.053002053446937
VII	62189	63002	230.89265699961382	688.7521849096971	527.2057805892238	993.0517486835024	444.12384284701	769.9705515506083	20.19718235770448	534.2824209102992	152.89515408261383	58.34711687151356	1.5187357225687887	1.2189205045483062
VII	72749	72989	1946.838486735026	5634.328602430556	3424.3530178493925	4208.11403910319	2262.295589192708	2487.9034830729165	549.0905212243398	3643.9353271484374	434.88039372762046	184.2976812362671	4.371779084205627	3.691243060429891
VII	73137	73158	1949.9928385416667	4241.641927083333	2918.8995070684523	4649.609561011905	3295.4156668526784	3663.1289992559523	596.7668151855469	4153.3842540922615	498.4344293503534	222.67318870907738	2.9556938012441	3.012569552376157
VII	115488	115525	3409.4321882918075	1559.8486559068836	5121.377533783784	9609.76682590794	5687.843769795186	4568.535136454814	80.51459967123496	925.2113284549198	126.34729168866131	54.4109001159668	0.04635183165806371	0.018889054253294662
VII	115547	115583	4189.489169650607	1777.401831732856	6506.440538194444	9000.285841200086	6303.008043077257	4459.814188639323	67.38802485995822	777.249894036187	90.32999483744304	28.183441374037002	0.17293758400612408	0.1180355842742655
VII	156543	157200	116.87325343766351	57.2397737469182	529.3858157157414	103.19810687896867	218.90746104154775	69.36455513824974	0.0	10.05113158015537	15.922977004058467	5.052305008178433	0.02352077763986914	0.023373287687109303
VII	157282	157285	146.64199829101562	120.61499786376953	163.2136688232422	0.0	177.44500732421875	97.12840270996094	0.0	0.0	13.094799995422363	6.401279926300049	0.02349339984357357	0.0279558002948761
VII	167352	167355	4814.756673177083	12845.533528645834	5406.449869791667	6938.856770833333	3460.183349609375	2439.00341796875	16.75973383585612	450.58034261067706	235.70689900716147	82.14959971110027	0.6499843100706736	0.5311600069204966
VII	167994	170571	1001.086658316432	2920.9319502771664	1213.5820108812634	2455.3007139858	991.1326036967647	787.1257759067593	87.18886887599507	803.3580562664087	491.51753478222315	209.35635844931198	1.0882127683987024	0.9663467052073547
VII	205521	205559	9251.007144325658	8790.638620476973	12722.597900390625	25822.949989720393	14273.846988075658	13194.133699115953	350.6316375732422	2521.174740439967	358.49936555561266	108.8216841848273	0.008037215735959379	0.0
VII	205590	205634	10451.597478693182	9732.838401100853	13809.396639737215	25840.368230646305	14418.443226207386	12163.861328125	588.7816564386541	3025.287067760121	149.30096470225942	27.569143772125244	0.049122563139958816	0.0
VII	249869	249887	1539.7433200412327	2050.461676703559	1346.5111219618057	1291.3111165364583	1547.719679090712	656.5163201226128	33.519466929965546	784.760546790229	959.0747231377495	563.4905484517416	2.327150971525245	1.383810740792089
VII	250086	252738	865.95694807464	2116.367549844457	1156.8312907269278	1653.2513867040207	843.6903483993507	931.3686077871654	141.11611442612994	1986.8264039558883	364.9921160391553	183.45003361076252	4.2805213363641705	3.3501367581555925
VII	287350	287386	8923.793958875867	6762.83635796441	11979.186143663195	13304.664171006945	9514.277818467883	5791.731038411458	87.29014078776042	934.9537404378256	65.2316157023112	31.028447416093613	0.7785451693667306	0.7928576055500243
VII	287419	287455	5697.663350423177	4166.2569580078125	7569.028578016493	11689.222493489584	6620.930813259549	5504.84326171875	77.51382446289062	692.7670305040148	85.7225759294298	40.54143269856771	0.1892523674501313	0.26402700940767926
VII	310967	311016	15268.750398596938	33587.69599011479	20664.834801498724	40370.067402742345	15705.728555484693	22685.760851801657	7828.682948521206	35425.95475924745	5567.169797313457	2756.4034934530455	28.28844949177333	24.384311919309656
VII	311526	311927	13356.17975812422	31773.717824579177	17721.007481296758	32129.095698254365	13125.04602994467	16642.662909782834	5385.466815029188	36512.90042106647	2604.187389193033	1217.001955560318	31.87126722121774	26.48451104009538
VII	346406	346809	4323.229295905707	6041.524251705955	5534.799636676747	4936.939347593246	2809.259279312626	2191.748015776856	114.22878387747193	1408.5158012901288	192.94166046218305	73.02839896341708	1.592794429501588	1.2382074060570218
VII	346893	346904	1769.708163174716	1080.0573064630682	1866.7536510120738	1171.0889337713068	1580.8791060014205	765.2539173473011	25.13960075378418	491.5422862659801	346.02044955166906	126.28000016645952	0.706937546079809	0.7268508130853827
VII	364335	364965	1585.1227856832838	3024.9013620205023	3233.339302248677	4411.087690972222	2503.289575582837	3100.7844752397486	629.1629865197737	7402.4476283482145	1304.7929180811323	613.5067478240483	17.751322815910218	15.197670476398772
VII	365432	365527	8830.178674958881	16086.284423185649	11626.067781147203	18276.523215203535	9808.996586528578	10904.968155067845	2968.7251278525905	31137.347711824117	4476.0953587582235	2050.420240542763	29.823252893749036	26.620103886252956
VII	365985	365996	12431.272816051136	19073.68181818182	12229.881658380682	16488.627219460228	6823.580877130682	6907.890092329545	1653.5027077414773	16316.127397017046	4896.670055042614	2479.3308549360795	14.117400082674893	13.001981735229492
